,MKTbond,MKTbond_vw,DRF,LRF,CRF,VIX,UNC,MKT,SMB,HML,TERM,DEF
2024-01-31,-0.0070296030621448714,-0.007970431679966132,-0.014508857340872067,0.004344349195157371,0.0076459763899750545,0.1526104900652809,0.004890221000000028,0.0073,-0.0571,-0.023799999999999998,-0.0075,0.0011
2024-02-29,-0.01844732899997214,-0.020227135209707744,-0.023448384897884953,0.005368441546728657,0.010073100660415718,-0.06620214199897481,-0.014672589999999985,0.0507,-0.008,-0.034300000000000004,-0.0173,-0.001899999999999999
2024-03-31,0.008975174510815899,0.009434614954604594,0.014098644000454916,0.009888578245619948,0.00155340558320924,-0.029104432891862608,-0.021022191999999995,0.028399999999999998,-0.011899999999999999,0.0416,0.0021000000000000003,0.0065
2024-04-30,-0.02981549748509686,-0.031636620061666905,-0.04570497033420883,0.011489455139886829,0.011991203361710872,0.20292077964670455,-0.009288273999999985,-0.04650000000000001,-0.0254,-0.0045000000000000005,-0.028,-0.0020999999999999977
2024-05-31,0.011677670759800517,0.012260555388422212,0.016332633821630964,0.014508913199383792,0.00028179927355224347,-0.17444086957062666,-0.0054134840000000795,0.0432,0.006,-0.0131,0.0102,0.004100000000000001
2024-06-30,0.006142860680740412,0.005745518065223679,0.0035054693549484957,-0.00101429558558032,-0.0035814676340113396,-0.03715174095016619,-0.009129237000000012,0.027999999999999997,-0.0433,-0.0336,0.005999999999999999,-0.0036999999999999993
2024-07-31,0.015801718069860863,0.01645203222152773,0.0179172701936487,-0.0009381998925327793,0.0029368102026381716,0.31511263361694725,0.00028065200000004786,0.012199999999999999,0.0834,0.0562,0.0174,0.0019000000000000024
2024-08-31,0.01622194071616039,0.01601148312023352,0.019061680079722046,0.0004115543243788717,-0.0030504795574444973,-0.08312961855827053,0.0008112049999999815,0.0161,-0.0355,-0.011000000000000001,0.008,0.002899999999999998
2024-09-30,0.012526054173410232,0.013294857844192754,0.020388616684938292,-0.0012610956873332386,0.003325082552068332,0.11533330281575355,0.0018144959999999433,0.0173,-0.0092,-0.0277,0.008,0.0057
2024-10-31,-0.028448969593085037,-0.03024513967881402,-0.03556262042591497,0.006332020241197176,0.016324987421799577,0.38433953861999304,0.008886150000000037,-0.01,-0.0088,0.0086,-0.027700000000000002,-0.000499999999999997
2024-11-30,0.008430163804642687,0.009181570010602165,0.016954072314133,0.010141131187519406,0.006617377168646063,-0.41666665294078536,0.004658294000000063,0.0649,0.046,0.0015,0.0037999999999999996,0.005600000000000001
2024-12-31,-0.02045202368248492,-0.022069201594318445,-0.04010300486823771,-0.02446156246790249,0.010711266451371418,0.28423390729325926,0.013080793999999951,-0.0315,-0.0383,-0.03,-0.0191,-0.004
